Step	Loss	Loss per Cell	 Change 
3407	741955584.0	97484.63854946787	20.408356326370267
3408	741839808.0	97469.42688214427	15.211667323601432
3409	741735744.0	97455.75404020496	13.672841939303908
3410	741623232.0	97440.97122585731	14.782814347650856
3411	741481920.0	97422.40441466299	18.566811194323236
3412	741331136.0	97402.5930889502	19.81132571278431
3413	741226368.0	97388.8277493102	13.765339639998274
3414	741121600.0	97375.06240967021	13.765339639998274
3415	740977088.0	97356.07515438182	18.98725528838986
3416	740847488.0	97339.04716857181	17.02798581001116
3417	740745344.0	97325.62659308895	13.420575482858112
3418	740639552.0	97311.72671133885	13.899881750097848
3419	740453376.0	97287.26527394561	24.461437393241795
3420	740311104.0	97268.57232952306	18.69294442255341
3421	740210624.0	97255.37038496912	13.201944553933572
3422	740108608.0	97241.96662725003	13.403757719090208
3423	739965696.0	97223.18959400867	18.777033241363824
3424	739852416.0	97208.30587307844	14.883720930229174
3425	739737920.0	97193.26238339246	15.043489685980603
3426	739610752.0	97176.55393509394	16.708448298522853
3427	739454912.0	97156.07830771252	20.475627381412778
3428	739338496.0	97140.7825515701	15.295756142426399
3429	739202880.0	97122.96413086323	17.8184207068698
3430	739069760.0	97105.47365654973	17.490474313497543
3431	738948928.0	97089.59768755749	15.875968992244452
3432	738828224.0	97073.738536329	15.8591512284911
3433	738706432.0	97057.73643410853	16.002102220460074
3434	738576512.0	97040.6664038891	17.07003021943092
3435	738451200.0	97024.20181316516	16.464590723946458
3436	738316864.0	97006.55157009591	17.650243069248972
3437	738195008.0	96990.54105899356	16.010511102344026
3438	738040768.0	96970.27565365918	20.26540533438674
3439	737947968.0	96958.08277493103	12.19287872815039
3440	737847744.0	96944.91446590461	13.168309026412317
3441	737695104.0	96924.85928261727	20.055183287346154
3442	737527488.0	96902.83642096964	22.02286164762336
3443	737453504.0	96893.11575351465	9.720667454996146
3444	737332800.0	96877.25660228617	15.859151228476549
3445	737225920.0	96863.21376954408	14.042832742095925
3446	737081152.0	96844.19287872815	19.020890815925668
3447	736956032.0	96827.75351464986	16.439364078294602
3448	736799680.0	96807.21061621337	20.542898436484393
3449	736698240.0	96793.88253843122	13.328077782149194
3450	736567488.0	96776.70319274734	17.179345683878637
3451	736472832.0	96764.26645644462	12.436736302726786
3452	736311168.0	96743.02562081198	21.240835632634116
3453	736250880.0	96735.10445407963	7.9211667323543224
3454	736088512.0	96713.77112074629	21.333333333343035
3455	735978944.0	96699.37511496518	14.396005781105487
3456	735842560.0	96681.45578767573	17.91932728944812
3457	735733952.0	96667.18591512284	14.269872552889865
3458	735555968.0	96643.80081461043	23.385100512416102
3459	735442688.0	96628.9170936802	14.883720930229174
3460	735324672.0	96613.41111549074	15.505978189452435
3461	735270592.0	96606.30561030089	7.105505189858377
3462	735074496.0	96580.54079621601	25.76481408487598
3463	734950208.0	96564.21074760215	16.330048613861436
3464	734871488.0	96553.86782288793	10.342924714219407
3465	734762240.0	96539.51386151623	14.35396137170028
3466	734609856.0	96519.4923137564	20.021547759824898
3467	734495872.0	96504.51609512548	14.97621863092354
3468	734321408.0	96481.59348311654	22.92261200894427
3469	734228544.0	96469.3921955065	12.201287610034342
3470	734088768.0	96451.02719747733	18.3649980291666
3471	733998784.0	96439.20430955196	11.822887925372925
3472	733857280.0	96420.612271712	18.59203783996054
3473	733727680.0	96403.58428590199	17.02798581001116
3474	733619648.0	96389.39009328603	14.194192615963402
3475	733497792.0	96373.37958218368	16.010511102344026
3476	733360128.0	96355.2920772566	18.0875049270835
3477	733252224.0	96341.11470240442	14.177374852180947
3478	733171968.0	96330.56996452503	10.544737879390595
3479	733036288.0	96312.74313493627	17.826829588753753
3480	732876992.0	96291.81342793326	20.92970700301521
3481	732750080.0	96275.13861516227	16.674812770987046
3482	732633984.0	96259.88490342925	15.253711733021191
3483	732540416.0	96247.59111811851	12.29378531074326
3484	732381952.0	96226.77072657995	20.82039153855294
3485	732284928.0	96214.02286164761	12.747864932345692
3486	732143168.0	96195.39718828013	18.625673367481795
3487	732002816.0	96176.95651031402	18.440677966107614
3488	731894528.0	96162.72868217055	14.227828143470106
3489	731796224.0	96149.81263960058	12.916042569966521
3490	731673216.0	96133.65076862436	16.161870976226055
3491	731538752.0	96115.98370779135	17.667060833002324
3492	731418304.0	96100.1581920904	15.825515700955293
3493	731290240.0	96083.33201944554	16.826172644854523
3494	731165312.0	96066.91788201287	16.41413743267185
3495	731102976.0	96058.7276310603	8.190250952568022
3496	730922816.0	96035.05662856392	23.671002496383153
3497	730813504.0	96020.69425831034	14.362370253584231
3498	730658176.0	96000.28590198397	20.408356326370267
3499	730589248.0	95991.22953619761	9.056365786353126
3500	730446720.0	95972.50295624754	18.726579950074665
3501	730334784.0	95957.79582183681	14.707134410724393
3502	730194304.0	95939.33832610695	18.457495729860966
3503	730089984.0	95925.63184864013	13.706477466825163
3504	729892992.0	95899.7493102089	25.8825384312222
3505	729834496.0	95892.06359216923	7.685718039676431
3506	729718016.0	95876.75942714492	15.30416502431035
3507	729610816.0	95862.67454999343	14.08487715148658
3508	729499776.0	95848.08513992906	14.589410064378171
3509	729304704.0	95822.45486795428	25.630271974776406
3510	729212096.0	95810.28721587177	12.167652082513086
3511	729117056.0	95797.80002627775	12.487189594015945
3512	729015104.0	95784.40467744054	13.395348837206257
3513	728863296.0	95764.45880961766	19.945867822883883
3514	728749824.0	95749.54986204178	14.90894757588103
3515	728616960.0	95732.09302325582	17.456838785961736
3516	728502912.0	95717.10839574301	14.984627512807492
3517	728374400.0	95700.22336092498	16.885034818027634
3518	728240320.0	95682.60675338325	17.616607541727717
3519	728141312.0	95669.5982131126	13.008540270660887
3520	728018304.0	95653.43634213638	16.161870976211503
3521	727891008.0	95636.7110760741	16.725266062276205
3522	727766144.0	95620.30534752332	16.4057285507879
3523	727656128.0	95605.85047956904	14.454867954278598
3524	727525632.0	95588.7047694127	17.14571015634283
3525	727382464.0	95569.89410064381	18.81066876888508
3526	727279040.0	95556.30534752332	13.588753120493493
3527	727175808.0	95542.74182104848	13.563526474841638
3528	727034112.0	95524.12455656286	18.617264485612395
3529	726931456.0	95510.63671002496	13.487846537900623
3530	726845312.0	95499.31835501248	11.318355012481334
3531	726703872.0	95480.73472605439	18.58362895809114
3532	726568448.0	95462.94153199317	17.793194061217946
3533	726442432.0	95446.38444356852	16.557088424655376
3534	726329664.0	95431.56799369334	14.816449875172111
3535	726210944.0	95415.96951780318	15.598475890161353
3536	726106944.0	95402.30508474576	13.664433057419956
3537	725987776.0	95386.64774668243	15.657338063334464
3538	725846656.0	95368.10616213376	18.54158454867138
3539	725704128.0	95349.37958218368	18.726579950074665
3540	725594944.0	95335.03402969387	14.345552489816328
3541	725485824.0	95320.69688608593	14.337143607932376
3542	725356800.0	95303.74458021285	16.952305873084697
3543	725279168.0	95293.5446064906	10.199973722250434
3544	725155904.0	95277.34909998687	16.19550650373276
3545	725032064.0	95261.07791354618	16.271186440688325
3546	724895808.0	95243.1754040205	17.902509525680216
3547	724764864.0	95225.97083169097	17.204572329530492
3548	724634688.0	95208.86716594403	17.103665746937622
3549	724526784.0	95194.68979109183	14.177374852195499
3550	724395072.0	95177.38431217974	17.30547891209426
3551	724303872.0	95165.40165549862	11.982656681124354
3552	724156928.0	95146.09486269872	19.30679279989272
3553	724053312.0	95132.48088293259	13.613979766130797
3554	723910528.0	95113.720667455	18.76021547759592
3555	723828288.0	95102.91525423729	10.80541321770579
3556	723683328.0	95083.86913677571	19.046117461577523
3557	723576192.0	95069.79266850611	14.076468269602628
3558	723443968.0	95052.41991853896	17.37274996715132
3559	723365376.0	95042.0938115885	10.326106950466055
3560	723193920.0	95019.56641702799	22.527394560500397
3561	723108352.0	95008.32374195244	11.242675075554871
3562	722989248.0	94992.67481277099	15.648929181450512
3563	722875264.0	94977.69859414006	14.97621863092354
3564	722731072.0	94958.75338326106	18.945210878999205
3565	722622912.0	94944.54237288136	14.211010379702202
3566	722467008.0	94924.05833661805	20.484036263311282
3567	722387904.0	94913.66495861253	10.393378005523118
3568	722251264.0	94895.71199579556	17.952962816969375
3569	722151232.0	94882.5689134148	13.143082380760461
3570	722061440.0	94870.77125213506	11.797661279735621
3571	721941376.0	94854.9961897254	15.775062409666134
3572	721794560.0	94835.70621468927	19.289975036124815
3573	721679296.0	94820.56181842071	15.144396268558921
3574	721567808.0	94805.91354618316	14.648272237551282
3575	721444160.0	94789.66758638812	16.24595979503647
3576	721333248.0	94775.0949940875	14.57259230062482
3577	721213888.0	94759.41242937853	15.682564708971768
3578	721088832.0	94742.9814741821	16.430955196425202
3579	720980416.0	94728.73682827486	14.24464590723801
3580	720822848.0	94708.03416108264	20.70266719222127
3581	720718848.0	94694.36972802522	13.664433057419956
3582	720644032.0	94684.53974510577	9.829982919458416
3583	720491712.0	94664.52660622782	20.013138877940946
3584	720366016.0	94648.01156221259	16.515044015235617
3585	720249600.0	94632.71580607016	15.295756142426399
3586	720130944.0	94617.12573906188	15.590067008277401
3587	720040512.0	94605.24398896334	11.881750098546036
3588	719878656.0	94583.97792668507	21.26606227827142
3589	719791552.0	94572.53343844436	11.444488240711507
3590	719710272.0	94561.85415845487	10.679279989490169
3591	719570368.0	94543.47234266193	18.381815792934503
3592	719414848.0	94523.03875968992	20.43358297200757
3593	719316992.0	94510.18157929313	12.85718039679341
3594	719233280.0	94499.18276179214	10.998817500993027
3595	719100864.0	94481.78478517935	17.397976612788625
3596	718953088.0	94462.368676915	19.41610826435499
3597	718847296.0	94448.4687951649	13.899881750097848
3598	718723136.0	94432.1555643148	16.313230850093532
3599	718612416.0	94417.60819865983	14.547365654972964
3600	718492928.0	94401.9088161871	15.69938247272512
3601	718376384.0	94386.59624228091	15.312573906194302
3602	718286912.0	94374.8406254106	11.755616870315862
3603	718200448.0	94363.48022598871	11.360399421886541
3604	718049600.0	94343.66049139404	19.81973459466826
3605	717882432.0	94321.69649191959	21.963999474450247
3606	717780928.0	94308.36000525556	13.336486664033146
3607	717713536.0	94299.50545263434	8.854552621211042
3608	717594112.0	94283.81447904349	15.69097359085572
3609	717476096.0	94268.30850085402	15.505978189466987
3610	717308288.0	94246.26041256076	22.048088293260662
3611	717198080.0	94231.78031796085	14.480094599915901
3612	717119424.0	94221.4458021285	10.334515832350007
3613	717005440.0	94206.46958349757	14.97621863092354
3614	716932544.0	94196.89186703456	9.57771646301262
3615	716786816.0	94177.7448429904	19.14702404415584
3616	716615360.0	94155.2174484299	22.527394560500397
3617	716523520.0	94143.15070292997	12.066745499934768
3618	716363840.0	94122.17054263566	20.98016029430437
3619	716289728.0	94112.4330574169	9.73748521876405
3620	716181248.0	94098.18000262778	14.253054789121961
3621	716072000.0	94083.82604125608	14.35396137170028
3622	715965184.0	94069.79161739588	14.034423860197421
3623	715843840.0	94053.84837734858	15.943240047301515
3624	715663936.0	94030.21101037972	23.637366968861897
3625	715546624.0	94014.79752989094	15.41348048877262
3626	715475264.0	94005.42162659309	9.375903297855984
3627	715390336.0	93994.26304033636	11.158586256729905
3628	715252416.0	93976.14189988175	18.121140454604756
3629	715094016.0	93955.32991722507	20.81198265668354
3630	714974208.0	93939.58849034293	15.741426882144879
3631	714899968.0	93929.8341873604	9.754302982531954
3632	714757504.0	93911.1160162922	18.718171068190713
3633	714609536.0	93891.67468138221	19.441334909992293
3634	714504576.0	93877.88411509657	13.790566285635578
3635	714431744.0	93868.31480751543	9.56930758114322
3636	714281344.0	93848.55393509394	19.76087242149515
3637	714176960.0	93834.83904874524	13.714886348694563
3638	714045056.0	93817.5083431875	17.330705557746114
3639	713977792.0	93808.67060833005	8.837734857443138
3640	713841280.0	93790.73446327684	17.936145053216023
3641	713713152.0	93773.8998817501	16.834581526738475
3642	713558720.0	93753.60924977007	20.290631980024045
3643	713497472.0	93745.56194980949	8.047299960584496
3644	713323840.0	93722.74865326501	22.813296544482
3645	713232640.0	93710.7659965839	11.982656681109802
3646	713090496.0	93692.08986992511	18.676126658785506
3647	713017472.0	93682.49533569833	9.594534226780524
3648	712860672.0	93661.89357508869	20.60176060964295
3649	712777280.0	93650.93680199712	10.956773091573268
3650	712672064.0	93637.11260018394	13.824201813171385
3651	712582784.0	93625.38220995927	11.730390224678558
3652	712382400.0	93599.05400078834	26.32820917092613
3653	712331392.0	93592.3521219288	6.701878859545104
3654	712168640.0	93570.96833530416	21.383786624632194
3655	712102656.0	93562.29877808435	8.669557219807757
3656	711991232.0	93547.65891472869	14.63986335566733
3657	711879104.0	93532.92655367231	14.732361056376249
3658	711771776.0	93518.82485875706	14.101694915254484
3659	711612416.0	93497.88674287216	20.93811588489916
3660	711485376.0	93481.1951123374	16.69163053475495
3661	711408384.0	93471.07922743398	10.115884903425467
3662	711307008.0	93457.7595585337	13.319668900279794
3663	711211520.0	93445.21350676652	12.546051767174504
3664	711064128.0	93425.84785179346	19.36565497306583
3665	710929920.0	93408.21442648798	17.63342530548107
3666	710827264.0	93394.72657995007	13.487846537900623
3667	710719808.0	93380.60806727105	14.118512679022388
3668	710569024.0	93360.79674155827	19.81132571278431
3669	710464640.0	93347.08185520956	13.714886348709115
3670	710392000.0	93337.53777427408	9.544080935476813
3671	710263232.0	93320.61910392852	16.91867034556344
3672	710150464.0	93305.80265405335	14.816449875172111
3673	710034944.0	93290.62462225727	15.178031796080177
3674	709896192.0	93272.3941663382	18.230455919067026
3675	709774016.0	93256.34161082644	16.052555511763785
3676	709639872.0	93238.71659440284	17.625016423597117
3677	709561216.0	93228.38207857049	10.334515832350007
3678	709446400.0	93213.2965444751	15.08553409538581
3679	709368512.0	93203.06293522533	10.233609249771689
3680	709252992.0	93187.88490342925	15.178031796080177
3681	709129216.0	93171.62212587045	16.262777558804373
3682	709008128.0	93155.71252135068	15.909604519765708
3683	708919616.0	93144.08303770858	11.62948364210024
3684	708784256.0	93126.29825252923	17.784785179348546
3685	708644352.0	93107.9164367363	18.381815792934503
3686	708568768.0	93097.98554723426	9.930889502036734
3687	708454208.0	93082.93364866641	15.051898567850003
3688	708341824.0	93068.16765208251	14.765996583897504
3689	708191872.0	93048.46564183419	19.70201024832204
3690	708099904.0	93036.38207857049	12.083563263702672
3691	707974016.0	93019.8418079096	16.540270660887472
3692	707884672.0	93008.10300880305	11.738799106547958
3693	707767488.0	92992.70634607805	15.396662725004717
3694	707612608.0	92972.35685192485	20.349494153197156
3695	707506304.0	92958.3896991197	13.96715280515491
3696	707403968.0	92944.9438969912	13.445802128495416
3697	707309696.0	92932.55761397976	12.386283011437627
3698	707212288.0	92919.75929575614	12.7983182236203
3699	707064576.0	92900.35159637367	19.407699382471037
3700	706953856.0	92885.8042307187	14.547365654972964
3701	706807936.0	92866.6319800289	19.172250689793145
3702	706743616.0	92858.18105373801	8.450926290897769
3703	706621440.0	92842.12849822626	16.052555511749233
3704	706511424.0	92827.67363027198	14.454867954278598
3705	706388416.0	92811.51175929575	16.161870976226055
3706	706299648.0	92799.84864012613	11.663119169621496
3707	706162752.0	92781.86204178163	17.986598344505182
3708	706064000.0	92768.8871370385	12.97490474312508
3709	705939456.0	92752.52345289712	16.36368414138269
3710	705857792.0	92741.79371961634	10.729733280779328
3711	705738368.0	92726.10274602548	15.69097359085572
3712	705641536.0	92713.3801077388	12.722638286679285
3713	705507456.0	92695.76350019708	17.616607541727717
3714	705394368.0	92680.9050059125	14.858494284577318
3715	705296256.0	92668.01418998817	12.890815924329218
3716	705150912.0	92648.91761923532	19.09657075285213
3717	705040640.0	92634.42911575352	14.488503481799853
3718	704913600.0	92617.73748521876	16.69163053475495
3719	704818176.0	92605.19984233346	12.537642885305104
3720	704739456.0	92594.85691761924	10.342924714219407
3721	704590144.0	92575.23899618973	19.617921429511625
3722	704516096.0	92565.50991985285	9.729076336880098
3723	704359552.0	92544.94179477073	20.568125082121696
3724	704298176.0	92536.87767704637	8.0641177243524
3725	704168704.0	92519.86650900013	17.011168046243256
3726	704047168.0	92503.89804230719	15.968466692938819
3727	703889216.0	92483.14492182368	20.75312048351043
3728	703827328.0	92475.01353304427	8.131388779409463
3729	703709888.0	92459.58323479175	15.430298252525972
3730	703635904.0	92449.86256733675	9.720667454996146
3731	703496704.0	92431.57324924451	18.289318092240137
3732	703399104.0	92418.74970437525	12.823544869257603
3733	703292992.0	92404.80777821573	13.941926159517607
3734	703146112.0	92385.50939429773	19.298383918008767
3735	703036608.0	92371.1217973985	14.387596899221535
3736	702961024.0	92361.19090789647	9.930889502036734
3737	702842368.0	92345.60084088819	15.590067008277401
3738	702739520.0	92332.08776770464	13.513073183552478
3739	702584000.0	92311.65418473263	20.43358297200757
3740	702450496.0	92294.11325712784	17.540927604786702
3741	702347520.0	92280.58336618052	13.529890947320382
3742	702271552.0	92270.6020233872	9.981342793325894
3743	702185536.0	92259.30048613848	11.30153724871343
3744	702095168.0	92247.42714492182	11.873341216662084
3745	701936896.0	92226.6319800289	20.795164892915636
3746	701810112.0	92209.97398502167	16.657995007233694
3747	701710080.0	92196.83090264091	13.143082380760461
3748	701593344.0	92181.49310208908	15.337800551831606
3749	701516032.0	92171.33517277625	10.157929312830674
3750	701432448.0	92160.35317303902	10.981999737225124
3751	701305664.0	92143.69517803179	16.657995007233694
3752	701168704.0	92125.70017080542	17.995007226374582
3753	701011456.0	92105.0395480226	20.660622782816063
3754	700901760.0	92090.62672447773	14.41282354487339
3755	700847872.0	92083.54644593352	7.0802785442065215
3756	700766592.0	92072.86716594403	10.679279989490169
3757	700607872.0	92052.01313887794	20.854027066088747
3758	700491840.0	92036.7678360268	15.24530285113724
3759	700409856.0	92025.99605833662	10.771777690184535
3760	700302656.0	92011.91118118513	14.08487715148658
3761	700167552.0	91994.1600315333	17.75114965182729
3762	700035200.0	91976.77046380239	17.389567730919225
3763	699932672.0	91963.29943502825	13.47102877413272
3764	699884928.0	91957.02640914466	6.273025883594528
3765	699766400.0	91941.45315990015	15.573249244509498
3766	699605056.0	91920.25436867692	21.19879122322891
3767	699517440.0	91908.74260938115	11.51175929576857
3768	699394752.0	91892.62278281435	16.119826566806296
3769	699272512.0	91876.56181842071	16.060964393633185
3770	699180992.0	91864.53711733018	12.024701090529561
3771	699087360.0	91852.23492313757	12.30219419261266
3772	698940288.0	91832.91131257391	19.323610563660623
3773	698847936.0	91820.77729601892	12.134016554991831
3774	698735424.0	91805.99448167127	14.782814347650856
3775	698640832.0	91793.56615425042	12.428327420842834
3776	698516224.0	91777.19406122717	16.37209302325209
3777	698426304.0	91765.37958218368	11.814479043488973
3778	698276160.0	91745.65234528971	19.727236893973895
3779	698181760.0	91733.24924451452	12.403100775190978
3780	698088960.0	91721.05636578637	12.19287872815039
3781	697987584.0	91707.73669688609	13.319668900279794
3782	697858624.0	91690.79279989489	16.943896991200745
3783	697785984.0	91681.2487189594	9.544080935491365
3784	697641280.0	91662.23623702535	19.012481934041716
3785	697571584.0	91653.07896465642	9.157272368931444
3786	697437376.0	91635.44553935094	17.63342530548107
3787	697335808.0	91622.10064380502	13.344895545917097
3788	697222144.0	91607.16646958349	14.934174221532885
3789	697103680.0	91591.60162922087	15.564840362625546
3790	697012480.0	91579.61897253974	11.982656681124354
3791	696925888.0	91568.24175535409	11.377217185654445
3792	696766976.0	91547.36250164236	20.87925371172605
3793	696658368.0	91533.09262908947	14.269872552889865
3794	696547648.0	91518.5452634345	14.547365654972964
3795	696458368.0	91506.81487320983	11.730390224664006
3796	696358720.0	91493.72224412035	13.092629089485854
3797	696241216.0	91478.28353698594	15.438707134409924
3798	696100736.0	91459.82604125608	18.457495729860966
3799	696017856.0	91448.93653921955	10.889502036530757
3800	695877696.0	91430.52108789909	18.41545132045576
3801	695774144.0	91416.91551701484	13.605570884246845
3802	695674496.0	91403.82288792537	13.092629089471302
3803	695608704.0	91395.1785573512	8.644330574170453
3804	695471168.0	91377.10787018789	18.070687163315597
3805	695341376.0	91360.05465773222	17.053212455663015
3806	695271296.0	91350.846932072	9.207725660220603
3807	695161920.0	91336.47615293654	14.370779135468183
3808	695011904.0	91316.76573380633	19.71041913020599
3809	694895296.0	91301.44475101827	15.320982788063702
3810	694809728.0	91290.20207594271	11.242675075554871
3811	694724160.0	91278.95940086717	11.242675075540319
3812	694586624.0	91260.88871370385	18.070687163315597
3813	694450432.0	91242.99461306004	17.894100643810816
3814	694377280.0	91233.38326106951	9.611351990533876
3815	694289536.0	91221.85468400999	11.528577059521922
3816	694197312.0	91209.73748521876	12.117198791223927
3817	694072832.0	91193.38220995927	16.35527525949874
3818	693924032.0	91173.83155958481	19.550650374454563
3819	693847488.0	91163.77453685456	10.057022730252356
3820	693733568.0	91148.8067271055	14.96780974905414
3821	693624064.0	91134.41913020628	14.387596899221535
3822	693513216.0	91119.85494678754	14.564183418740868
3823	693416896.0	91107.1995795559	12.655367231636774
3824	693307648.0	91092.8456181842	14.35396137170028
3825	693224384.0	91081.90566285638	10.939955327819916
3826	693092288.0	91064.549730653	17.355932203383418
3827	692992768.0	91051.47391932728	13.07581132571795
3828	692888384.0	91037.75903297859	13.714886348694563
3829	692717824.0	91015.34936276442	22.409670214168727
3830	692627584.0	91003.49283931153	11.85652345289418
3831	692560448.0	90994.67192221784	8.820917093689786
3832	692443648.0	90979.32571278414	15.346209433701006
3833	692323840.0	90963.58428590199	15.741426882144879
3834	692238592.0	90952.38365523584	11.200630666149664
3835	692143872.0	90939.93851005124	12.445145184596186
3836	692029248.0	90924.8782026015	15.060307449748507
3837	691918912.0	90910.38129023781	14.496912363683805
3838	691798080.0	90894.50532124557	15.875968992244452
3839	691685504.0	90879.71409801603	14.791223229534808
3840	691575744.0	90865.29286558928	14.421232426757342
3841	691463872.0	90850.59414006044	14.698725528840441
3842	691373952.0	90838.77966101695	11.814479043488973
3843	691274624.0	90825.72907633688	13.050584680066095
3844	691163968.0	90811.19011956379	14.538956773089012
3845	691054848.0	90796.85297595586	14.337143607932376
3846	690930880.0	90780.56497175142	16.288004204441677
3847	690856128.0	90770.74339771383	9.821574037589016
3848	690713216.0	90751.96636447248	18.777033241349272
3849	690609664.0	90738.36079358823	13.605570884246845
3850	690553280.0	90730.95256865064	7.408224937593332
3851	690424192.0	90713.99185389568	16.960714754954097
3852	690291392.0	90696.54342399159	17.448429904092336
3853	690159296.0	90679.1874917882	17.35593220339797
3854	690080896.0	90668.88661148338	10.3008803048142
3855	689960640.0	90653.08632242806	15.80028905531799
3856	689870976.0	90641.3054789121	11.780843515967717
3857	689746432.0	90624.94179477073	16.36368414136814
3858	689642176.0	90611.24372618578	13.698068584941211
3859	689531008.0	90596.63749835764	14.606227828146075
3860	689414336.0	90581.30810668769	15.329391669947654
3861	689341312.0	90571.71357246091	9.594534226780524
3862	689213632.0	90554.93785310735	16.775719353565364
3863	689148032.0	90546.31874917883	8.619103928518598
3864	688990528.0	90525.62449086847	20.69425831035187
3865	688894464.0	90513.00275916437	12.621731704100966
3866	688805632.0	90501.33123111287	11.671528051505447
3867	688711360.0	90488.94494810143	12.386283011437627
3868	688590272.0	90473.03534358167	15.909604519765708
3869	688470656.0	90457.31914334516	15.716200236507575
3870	688383424.0	90445.85783734069	11.46130600446486
3871	688265472.0	90430.36026803311	15.497569307583035
3872	688145664.0	90414.61884115096	15.741426882144879
3873	688060672.0	90403.45184601235	11.166995138613856
3874	687949056.0	90388.78675601103	14.665090001319186
3875	687845056.0	90375.12232295363	13.664433057405404
3876	687739584.0	90361.26448561293	13.85783734069264
3877	687613376.0	90344.68217054264	16.58231507029268
3878	687527552.0	90333.40585993956	11.276310603076126
3879	687419648.0	90319.22848508737	14.177374852195499
3880	687333120.0	90307.8596767836	11.368808303770493
3881	687251904.0	90297.18880567599	10.670871107606217
3882	687083072.0	90275.00617527263	22.182630403360236
3883	687001792.0	90264.32689528314	10.679279989490169
3884	686899264.0	90250.855866509	13.471028774147271
3885	686803136.0	90238.22572592301	12.630140585984918
3886	686699648.0	90224.62856392065	13.597162002362893
3887	686623296.0	90214.59676783603	10.031796084615053
3888	686509824.0	90199.68782026015	14.90894757588103
3889	686392192.0	90184.23229536197	15.455524898177828
3890	686247488.0	90165.21981342793	19.012481934041716
3891	686177280.0	90155.99527000394	9.224543423988507
3892	686065088.0	90141.2545000657	14.740769938245649
3893	685945792.0	90125.5803442386	15.674155827102368
3894	685872000.0	90115.88490342925	9.69544080934429
3895	685764800.0	90101.80002627775	14.084877151501132
3896	685652160.0	90087.00039416635	14.799632111404208
3897	685538112.0	90072.01576665352	14.984627512822044
3898	685469696.0	90063.02667192221	8.989094731310615
3899	685338432.0	90045.78005518329	17.246616738921148
3900	685184640.0	90025.57351202208	20.20654316121363
3901	685110656.0	90015.85284456707	9.720667455010698
3902	685039808.0	90006.54421232427	9.308632242798922
3903	684902528.0	89988.50716068847	18.03705163579434
3904	684764032.0	89970.31034029694	18.19682039153122
3905	684710144.0	89963.23006175272	7.080278544221073
3906	684596480.0	89948.2958875312	14.934174221518333
3907	684469760.0	89931.64630140585	16.649586125349742
3908	684356352.0	89916.74576271187	14.900538693982526
3909	684300352.0	89909.38799106557	7.3577716463041725
3910	684161984.0	89891.20798843779	18.180002627777867
3911	684068992.0	89878.98988306399	12.218105373802246
3912	683956224.0	89864.1734331888	14.816449875186663
3913	683885760.0	89854.91525423729	9.258178951509763
3914	683759488.0	89838.32453028511	16.59072395217663
3915	683649664.0	89823.89488897649	14.429641308626742
3916	683529600.0	89808.1198265668	15.775062409680686
3917	683416448.0	89793.25292340035	14.86690316646127
3918	683304384.0	89778.52897122585	14.723952174492297
3919	683242496.0	89770.39758244646	8.13138877939491
3920	683132736.0	89755.97635001972	14.42123242674279
3921	683055872.0	89745.87728288004	10.099067139672115
3922	682899776.0	89725.3680199711	20.509262908948585
3923	682797952.0	89711.98948889764	13.378531073452905
3924	682667072.0	89694.79332545001	17.19616344763199
3925	682594432.0	89685.24924451452	9.544080935491365
3926	682495552.0	89672.25752200763	12.991722506892984
3927	682427072.0	89663.26001839443	8.997503613194567
3928	682326016.0	89649.98239390356	13.277624490874587
3929	682193408.0	89632.55919064512	17.42320325844048
3930	682073024.0	89616.74208382604	15.817106819071341
3931	681995456.0	89606.55051898568	10.191564840366482
3932	681890880.0	89592.81040599133	13.740112994346418
3933	681793728.0	89580.04572329523	12.764682696099044
3934	681692416.0	89566.73446327684	13.311260018395842
3935	681571136.0	89550.79963211142	15.934831165417563
3936	681432256.0	89532.55235842858	18.24727368283493
3937	681365824.0	89523.8239390356	8.728419392980868
3938	681279360.0	89512.46353961372	11.360399421886541
3939	681205632.0	89502.77650768624	9.68703192747489
3940	681069440.0	89484.88240704245	17.894100643796264
3941	680979008.0	89473.0006569439	11.881750098546036
3942	680866240.0	89458.18420706871	14.816449875186663
3943	680767808.0	89445.25134673499	12.932860333719873
3944	680640000.0	89428.45880961766	16.792537117333268
3945	680553088.0	89417.0395480226	11.419261595059652
3946	680455552.0	89404.22441203521	12.815135987388203
3947	680329600.0	89387.67573249244	16.548679542771424
3948	680261568.0	89378.73709105242	8.938641440021456
3949	680131584.0	89361.65865195112	17.07843910130032
3950	680076160.0	89354.37656024176	7.282091709363158
3951	679922624.0	89334.20365260806	20.172907633692375
3952	679813056.0	89319.80764682696	14.396005781105487
3953	679708928.0	89306.12639600578	13.681250821173307
3954	679603840.0	89292.31901195638	13.807384049403481
3955	679535360.0	89283.32150834319	8.997503613194567
3956	679402880.0	89265.91512284851	17.406385494672577
3957	679321600.0	89255.23584285902	10.679279989490169
3958	679192192.0	89238.23308369465	17.002759164373856
3959	679112512.0	89227.7640257522	10.46905794244958
3960	678972224.0	89209.33175666798	18.432269084223663
3961	678903616.0	89200.31743529103	9.014321376947919
3962	678812160.0	89188.30114308238	12.01629220864561
3963	678692480.0	89172.576533964	15.724609118376975
3964	678570368.0	89156.53238733413	16.044146629879833
3965	678484544.0	89145.25607673105	11.276310603076126
